snapshot_utc,snapshot_role,api_event_id,game_id,season,week,kickoff_utc,lead_minutes,away_team,home_team,bookmaker_key,bookmaker_title,bookmaker_last_update,book_age_seconds,h2h_away_price,h2h_home_price,h2h_away_raw_prob,h2h_home_raw_prob,h2h_hold,h2h_home_no_vig_prob,book_market_pick,spread_away_point,spread_away_price,spread_home_point,spread_home_price,total_point,total_over_price,total_under_price
2026-09-10T20:49:34Z,SCHEDULED_FULL,acc580d74344ea3b31bbcdd057fe6a9c,odds_acc580d74344ea3b31bbcdd057fe6a9c,,,2026-09-11T00:35:00Z,225.43270481666664,SF,LA,draftkings,DraftKings,2026-09-10T20:49:25Z,9.037711,170.0,-205.0,0.37037037037037035,0.6721311475409836,0.042501517911353925,0.644729178800233,LA,3.5,-105,-3.5,-115,48.5,-102,-118
2026-09-10T20:49:34Z,SCHEDULED_FULL,acc580d74344ea3b31bbcdd057fe6a9c,odds_acc580d74344ea3b31bbcdd057fe6a9c,,,2026-09-11T00:35:00Z,225.43270481666664,SF,LA,betmgm,BetMGM,2026-09-10T20:48:57Z,37.037711,165.0,-200.0,0.37735849056603776,0.6666666666666666,0.04402515723270439,0.6385542168674698,LA,3.5,-105,-3.5,-105,48.5,-108,-112
2026-09-10T20:49:34Z,SCHEDULED_FULL,acc580d74344ea3b31bbcdd057fe6a9c,odds_acc580d74344ea3b31bbcdd057fe6a9c,,,2026-09-11T00:35:00Z,225.43270481666664,SF,LA,fanduel,FanDuel,2026-09-10T20:49:21Z,13.037711,164.0,-196.0,0.3787878787878788,0.6621621621621622,0.040950040950040956,0.6361132966168371,LA,3.5,-108,-3.5,-112,48.5,-105,-115
2026-09-10T20:49:34Z,SCHEDULED_FULL,acc580d74344ea3b31bbcdd057fe6a9c,odds_acc580d74344ea3b31bbcdd057fe6a9c,,,2026-09-11T00:35:00Z,225.43270481666664,SF,LA,betonlineag,BetOnline.ag,2026-09-10T20:48:32Z,62.037711,174.0,-200.0,0.36496350364963503,0.6666666666666666,0.031630170316301776,0.6462264150943395,LA,3.5,-107,-3.5,-113,48.0,-112,-108
2026-09-10T20:49:34Z,SCHEDULED_FULL,acc580d74344ea3b31bbcdd057fe6a9c,odds_acc580d74344ea3b31bbcdd057fe6a9c,,,2026-09-11T00:35:00Z,225.43270481666664,SF,LA,lowvig,LowVig.ag,2026-09-10T20:48:56Z,38.037711,174.0,-200.0,0.36496350364963503,0.6666666666666666,0.031630170316301776,0.6462264150943395,LA,3.5,-101,-3.5,-109,48.0,-108,-106
2026-09-10T20:49:34Z,SCHEDULED_FULL,acc580d74344ea3b31bbcdd057fe6a9c,odds_acc580d74344ea3b31bbcdd057fe6a9c,,,2026-09-11T00:35:00Z,225.43270481666664,SF,LA,betrivers,BetRivers,2026-09-10T20:49:22Z,12.037711,165.0,-205.0,0.37735849056603776,0.6721311475409836,0.04948963810702134,0.6404361921603301,LA,3.5,-108,-3.5,-113,47.5,-113,-108
2026-09-10T20:49:34Z,SCHEDULED_FULL,acc580d74344ea3b31bbcdd057fe6a9c,odds_acc580d74344ea3b31bbcdd057fe6a9c,,,2026-09-11T00:35:00Z,225.43270481666664,SF,LA,bovada,Bovada,2026-09-10T20:47:22Z,132.037711,170.0,-200.0,0.37037037037037035,0.6666666666666666,0.03703703703703698,0.6428571428571429,LA,4.0,-115,-4.0,-105,47.5,-115,-105
2026-09-10T20:49:34Z,SCHEDULED_FULL,acc580d74344ea3b31bbcdd057fe6a9c,odds_acc580d74344ea3b31bbcdd057fe6a9c,,,2026-09-11T00:35:00Z,225.43270481666664,SF,LA,betus,BetUS,2026-09-10T20:48:57Z,37.037711,170.0,-200.0,0.37037037037037035,0.6666666666666666,0.03703703703703698,0.6428571428571429,LA,3.5,-110,-3.5,-110,48.0,-110,-110
2026-09-10T20:49:34Z,SCHEDULED_FULL,acc580d74344ea3b31bbcdd057fe6a9c,odds_acc580d74344ea3b31bbcdd057fe6a9c,,,2026-09-11T00:35:00Z,225.43270481666664,SF,LA,pinnacle,Pinnacle,2026-09-10T20:49:20Z,14.037711,174.0,-196.0,0.36496350364963503,0.6621621621621622,0.027125665811797095,0.644674925573802,LA,3.5,100,-3.5,-110,48.0,101,-114
2026-09-10T20:49:34Z,SCHEDULED_FULL,acc580d74344ea3b31bbcdd057fe6a9c,odds_acc580d74344ea3b31bbcdd057fe6a9c,,,2026-09-11T00:35:00Z,225.43270481666664,SF,LA,mybookieag,MyBookie.ag,2026-09-10T20:48:55Z,39.037711,165.0,-206.0,0.37735849056603776,0.673202614379085,0.05056110494512289,0.640802911139805,LA,3.5,-110,-3.5,-110,48.0,-110,-110
2026-09-10T20:49:34Z,SCHEDULED_FULL,95c01d1bb797d6df14824b106c5a9130,odds_95c01d1bb797d6df14824b106c5a9130,,,2026-09-13T17:00:00Z,4090.4327048166665,ATL,PIT,draftkings,DraftKings,2026-09-10T20:49:25Z,9.037711,190.0,-230.0,0.3448275862068966,0.696969696969697,0.04179728317659359,0.6690070210631895,PIT,5.5,-115,-5.5,-105,41.5,-110,-110
2026-09-10T20:49:34Z,SCHEDULED_FULL,95c01d1bb797d6df14824b106c5a9130,odds_95c01d1bb797d6df14824b106c5a9130,,,2026-09-13T17:00:00Z,4090.4327048166665,ATL,PIT,betrivers,BetRivers,2026-09-10T20:49:22Z,12.037711,165.0,-205.0,0.37735849056603776,0.6721311475409836,0.04948963810702134,0.6404361921603301,PIT,4.5,-110,-4.5,-110,41.5,-107,-114
2026-09-10T20:49:34Z,SCHEDULED_FULL,95c01d1bb797d6df14824b106c5a9130,odds_95c01d1bb797d6df14824b106c5a9130,,,2026-09-13T17:00:00Z,4090.4327048166665,ATL,PIT,betonlineag,BetOnline.ag,2026-09-10T20:48:32Z,62.037711,192.0,-230.0,0.3424657534246575,0.696969696969697,0.03943545039435459,0.6705271565495208,PIT,4.5,-110,-4.5,-110,42.0,-105,-115
2026-09-10T20:49:34Z,SCHEDULED_FULL,95c01d1bb797d6df14824b106c5a9130,odds_95c01d1bb797d6df14824b106c5a9130,,,2026-09-13T17:00:00Z,4090.4327048166665,ATL,PIT,fanduel,FanDuel,2026-09-10T20:49:21Z,13.037711,190.0,-230.0,0.3448275862068966,0.696969696969697,0.04179728317659359,0.6690070210631895,PIT,4.5,-105,-4.5,-115,41.5,-105,-115
2026-09-10T20:49:34Z,SCHEDULED_FULL,95c01d1bb797d6df14824b106c5a9130,odds_95c01d1bb797d6df14824b106c5a9130,,,2026-09-13T17:00:00Z,4090.4327048166665,ATL,PIT,lowvig,LowVig.ag,2026-09-10T20:48:56Z,38.037711,192.0,-230.0,0.3424657534246575,0.696969696969697,0.03943545039435459,0.6705271565495208,PIT,4.5,-105,-4.5,-105,42.0,-102,-113
2026-09-10T20:49:34Z,SCHEDULED_FULL,95c01d1bb797d6df14824b106c5a9130,odds_95c01d1bb797d6df14824b106c5a9130,,,2026-09-13T17:00:00Z,4090.4327048166665,ATL,PIT,betus,BetUS,2026-09-10T20:48:57Z,37.037711,195.0,-230.0,0.3389830508474576,0.696969696969697,0.03595274781715463,0.6727813584531482,PIT,4.5,-110,-4.5,-110,41.5,-110,-110
2026-09-10T20:49:34Z,SCHEDULED_FULL,95c01d1bb797d6df14824b106c5a9130,odds_95c01d1bb797d6df14824b106c5a9130,,,2026-09-13T17:00:00Z,4090.4327048166665,ATL,PIT,betmgm,BetMGM,2026-09-10T20:48:57Z,37.037711,190.0,-235.0,0.3448275862068966,0.7014925373134329,0.04632012352032944,0.6704377766847024,PIT,4.5,-110,-4.5,-108,41.5,-108,-110
2026-09-10T20:49:34Z,SCHEDULED_FULL,95c01d1bb797d6df14824b106c5a9130,odds_95c01d1bb797d6df14824b106c5a9130,,,2026-09-13T17:00:00Z,4090.4327048166665,ATL,PIT,bovada,Bovada,2026-09-10T20:47:22Z,132.037711,180.0,-220.0,0.35714285714285715,0.6875,0.044642857142857206,0.6581196581196581,PIT,4.5,-110,-4.5,-110,42.0,-105,-115
2026-09-10T20:49:34Z,SCHEDULED_FULL,95c01d1bb797d6df14824b106c5a9130,odds_95c01d1bb797d6df14824b106c5a9130,,,2026-09-13T17:00:00Z,4090.4327048166665,ATL,PIT,pinnacle,Pinnacle,2026-09-10T20:49:20Z,14.037711,186.0,-215.0,0.34965034965034963,0.6825396825396826,0.032190032190032136,0.6612538982686311,PIT,3.5,109,-3.5,-122,42.5,103,-120
2026-09-10T20:49:34Z,SCHEDULED_FULL,95c01d1bb797d6df14824b106c5a9130,odds_95c01d1bb797d6df14824b106c5a9130,,,2026-09-13T17:00:00Z,4090.4327048166665,ATL,PIT,mybookieag,MyBookie.ag,2026-09-10T20:48:55Z,39.037711,183.0,-230.0,0.35335689045936397,0.696969696969697,0.05032658742906104,0.663574268528902,PIT,4.5,-110,-4.5,-110,41.5,-110,-110
2026-09-10T20:49:34Z,SCHEDULED_FULL,b6cfdcbafa61ce220ba87dc2d9b80c77,odds_b6cfdcbafa61ce220ba87dc2d9b80c77,,,2026-09-13T17:00:00Z,4090.4327048166665,BAL,IND,draftkings,DraftKings,2026-09-10T20:49:25Z,9.037711,-175.0,145.0,0.6363636363636364,0.40816326530612246,0.0445269016697587,0.39076376554174075,BAL,-3.5,-105,3.5,-115,47.5,-115,-105
2026-09-10T20:49:34Z,SCHEDULED_FULL,b6cfdcbafa61ce220ba87dc2d9b80c77,odds_b6cfdcbafa61ce220ba87dc2d9b80c77,,,2026-09-13T17:00:00Z,4090.4327048166665,BAL,IND,betus,BetUS,2026-09-10T20:48:57Z,37.037711,-175.0,150.0,0.6363636363636364,0.4,0.036363636363636376,0.3859649122807018,BAL,-3.5,100,3.5,-120,48.0,-110,-110
2026-09-10T20:49:34Z,SCHEDULED_FULL,b6cfdcbafa61ce220ba87dc2d9b80c77,odds_b6cfdcbafa61ce220ba87dc2d9b80c77,,,2026-09-13T17:00:00Z,4090.4327048166665,BAL,IND,lowvig,LowVig.ag,2026-09-10T20:48:56Z,38.037711,-175.0,153.0,0.6363636363636364,0.3952569169960474,0.031620553359683834,0.38314176245210724,BAL,-3.5,111,3.5,-122,48.0,-102,-113
2026-09-10T20:49:34Z,SCHEDULED_FULL,b6cfdcbafa61ce220ba87dc2d9b80c77,odds_b6cfdcbafa61ce220ba87dc2d9b80c77,,,2026-09-13T17:00:00Z,4090.4327048166665,BAL,IND,betrivers,BetRivers,2026-09-10T20:49:22Z,12.037711,-175.0,140.0,0.6363636363636364,0.4166666666666667,0.05303030303030298,0.3956834532374101,BAL,-3.5,-104,3.5,-118,47.5,-110,-110
2026-09-10T20:49:34Z,SCHEDULED_FULL,b6cfdcbafa61ce220ba87dc2d9b80c77,odds_b6cfdcbafa61ce220ba87dc2d9b80c77,,,2026-09-13T17:00:00Z,4090.4327048166665,BAL,IND,betonlineag,BetOnline.ag,2026-09-10T20:48:32Z,62.037711,-175.0,153.0,0.6363636363636364,0.3952569169960474,0.031620553359683834,0.38314176245210724,BAL,-3.5,106,3.5,-126,48.0,-105,-115
2026-09-10T20:49:34Z,SCHEDULED_FULL,b6cfdcbafa61ce220ba87dc2d9b80c77,odds_b6cfdcbafa61ce220ba87dc2d9b80c77,,,2026-09-13T17:00:00Z,4090.4327048166665,BAL,IND,fanduel,FanDuel,2026-09-10T20:49:21Z,13.037711,-184.0,154.0,0.647887323943662,0.3937007874015748,0.04158811134523677,0.3779812606473595,BAL,-3.5,-104,3.5,-118,47.5,-115,-105
2026-09-10T20:49:34Z,SCHEDULED_FULL,b6cfdcbafa61ce220ba87dc2d9b80c77,odds_b6cfdcbafa61ce220ba87dc2d9b80c77,,,2026-09-13T17:00:00Z,4090.4327048166665,BAL,IND,betmgm,BetMGM,2026-09-10T20:48:57Z,37.037711,-190.0,155.0,0.6551724137931034,0.39215686274509803,0.047329276538201404,0.37443511943189156,BAL,-3.5,-102,3.5,-118,48.0,-108,-112
2026-09-10T20:49:34Z,SCHEDULED_FULL,b6cfdcbafa61ce220ba87dc2d9b80c77,odds_b6cfdcbafa61ce220ba87dc2d9b80c77,,,2026-09-13T17:00:00Z,4090.4327048166665,BAL,IND,bovada,Bovada,2026-09-10T20:47:22Z,132.037711,-175.0,150.0,0.6363636363636364,0.4,0.036363636363636376,0.3859649122807018,BAL,-3.0,-120,3.0,100,48.0,-105,-115
2026-09-10T20:49:34Z,SCHEDULED_FULL,b6cfdcbafa61ce220ba87dc2d9b80c77,odds_b6cfdcbafa61ce220ba87dc2d9b80c77,,,2026-09-13T17:00:00Z,4090.4327048166665,BAL,IND,pinnacle,Pinnacle,2026-09-10T20:49:20Z,14.037711,-174.0,152.0,0.635036496350365,0.3968253968253968,0.03186189317576171,0.3845721985178531,BAL,-3.5,104,3.5,-117,47.5,-117,100
2026-09-10T20:49:34Z,SCHEDULED_FULL,b6cfdcbafa61ce220ba87dc2d9b80c77,odds_b6cfdcbafa61ce220ba87dc2d9b80c77,,,2026-09-13T17:00:00Z,4090.4327048166665,BAL,IND,mybookieag,MyBookie.ag,2026-09-10T20:48:55Z,39.037711,-175.0,142.0,0.6363636363636364,0.4132231404958678,0.04958677685950419,0.39370078740157477,BAL,-3.5,100,3.5,-120,48.0,-110,-110
2026-09-10T20:49:34Z,SCHEDULED_FULL,7e09efed7e12c659b82740b67ce2f9a1,odds_7e09efed7e12c659b82740b67ce2f9a1,,,2026-09-13T17:00:00Z,4090.4327048166665,BUF,HOU,draftkings,DraftKings,2026-09-10T20:49:25Z,9.037711,-122.0,102.0,0.5495495495495496,0.49504950495049505,0.044599054500044755,0.4739134147382802,BUF,-1.5,-108,1.5,-112,44.5,-115,-105
2026-09-10T20:49:34Z,SCHEDULED_FULL,7e09efed7e12c659b82740b67ce2f9a1,odds_7e09efed7e12c659b82740b67ce2f9a1,,,2026-09-13T17:00:00Z,4090.4327048166665,BUF,HOU,betus,BetUS,2026-09-10T20:48:57Z,37.037711,,,,,,,,0.0,-120,0.0,100,45.0,-110,-110
2026-09-10T20:49:34Z,SCHEDULED_FULL,7e09efed7e12c659b82740b67ce2f9a1,odds_7e09efed7e12c659b82740b67ce2f9a1,,,2026-09-13T17:00:00Z,4090.4327048166665,BUF,HOU,lowvig,LowVig.ag,2026-09-10T20:48:56Z,38.037711,-121.0,101.0,0.5475113122171946,0.4975124378109453,0.04502375002813985,0.47607763727623276,BUF,-1.0,-110,1.0,100,45.0,-107,-107
2026-09-10T20:49:34Z,SCHEDULED_FULL,7e09efed7e12c659b82740b67ce2f9a1,odds_7e09efed7e12c659b82740b67ce2f9a1,,,2026-09-13T17:00:00Z,4090.4327048166665,BUF,HOU,betrivers,BetRivers,2026-09-10T20:49:22Z,12.037711,-120.0,-103.0,0.5454545454545454,0.5073891625615764,0.052843708016121926,0.4819225861335602,BUF,-1.0,-113,1.0,-108,44.5,-113,-108
2026-09-10T20:49:34Z,SCHEDULED_FULL,7e09efed7e12c659b82740b67ce2f9a1,odds_7e09efed7e12c659b82740b67ce2f9a1,,,2026-09-13T17:00:00Z,4090.4327048166665,BUF,HOU,betonlineag,BetOnline.ag,2026-09-10T20:48:32Z,62.037711,-121.0,101.0,0.5475113122171946,0.4975124378109453,0.04502375002813985,0.47607763727623276,BUF,-1.0,-115,1.0,-105,45.0,-110,-110
2026-09-10T20:49:34Z,SCHEDULED_FULL,7e09efed7e12c659b82740b67ce2f9a1,odds_7e09efed7e12c659b82740b67ce2f9a1,,,2026-09-13T17:00:00Z,4090.4327048166665,BUF,HOU,fanduel,FanDuel,2026-09-10T20:49:21Z,13.037711,-118.0,100.0,0.5412844036697247,0.5,0.041284403669724856,0.48017621145374445,BUF,-1.5,-106,1.5,-114,44.5,-118,-104
2026-09-10T20:49:34Z,SCHEDULED_FULL,7e09efed7e12c659b82740b67ce2f9a1,odds_7e09efed7e12c659b82740b67ce2f9a1,,,2026-09-13T17:00:00Z,4090.4327048166665,BUF,HOU,betmgm,BetMGM,2026-09-10T20:48:57Z,37.037711,-120.0,100.0,0.5454545454545454,0.5,0.045454545454545414,0.4782608695652174,BUF,-1.5,-108,1.5,-110,45.0,-108,-110
2026-09-10T20:49:34Z,SCHEDULED_FULL,7e09efed7e12c659b82740b67ce2f9a1,odds_7e09efed7e12c659b82740b67ce2f9a1,,,2026-09-13T17:00:00Z,4090.4327048166665,BUF,HOU,bovada,Bovada,2026-09-10T20:47:22Z,132.037711,-125.0,105.0,0.5555555555555556,0.4878048780487805,0.04336043360433606,0.4675324675324675,BUF,-1.5,-110,1.5,-110,45.0,-105,-115
2026-09-10T20:49:34Z,SCHEDULED_FULL,7e09efed7e12c659b82740b67ce2f9a1,odds_7e09efed7e12c659b82740b67ce2f9a1,,,2026-09-13T17:00:00Z,4090.4327048166665,BUF,HOU,pinnacle,Pinnacle,2026-09-10T20:49:20Z,14.037711,-120.0,107.0,0.5454545454545454,0.4830917874396135,0.028546332894158866,0.4696840307429548,BUF,-1.0,-113,1.0,101,45.0,-105,-111
2026-09-10T20:49:34Z,SCHEDULED_FULL,7e09efed7e12c659b82740b67ce2f9a1,odds_7e09efed7e12c659b82740b67ce2f9a1,,,2026-09-13T17:00:00Z,4090.4327048166665,BUF,HOU,mybookieag,MyBookie.ag,2026-09-10T20:48:55Z,39.037711,-120.0,-101.0,0.5454545454545454,0.5024875621890548,0.047942107643600185,0.47949935261113513,BUF,-1.0,-110,1.0,-110,45.0,-110,-110
2026-09-10T20:49:34Z,SCHEDULED_FULL,fc362aff0d889ec52d358307a70c32ed,odds_fc362aff0d889ec52d358307a70c32ed,,,2026-09-13T17:00:00Z,4090.4327048166665,CHI,CAR,draftkings,DraftKings,2026-09-10T20:49:25Z,9.037711,-162.0,136.0,0.6183206106870229,0.423728813559322,0.042049424246344946,0.4066302458405761,CHI,-3.0,-118,3.0,-102,46.5,-115,-105
2026-09-10T20:49:34Z,SCHEDULED_FULL,fc362aff0d889ec52d358307a70c32ed,odds_fc362aff0d889ec52d358307a70c32ed,,,2026-09-13T17:00:00Z,4090.4327048166665,CHI,CAR,fanduel,FanDuel,2026-09-10T20:49:21Z,13.037711,-164.0,138.0,0.6212121212121212,0.42016806722689076,0.04138018843901192,0.4034723071280108,CHI,-3.0,-106,3.0,-114,47.5,-102,-120
2026-09-10T20:49:34Z,SCHEDULED_FULL,fc362aff0d889ec52d358307a70c32ed,odds_fc362aff0d889ec52d358307a70c32ed,,,2026-09-13T17:00:00Z,4090.4327048166665,CHI,CAR,lowvig,LowVig.ag,2026-09-10T20:48:56Z,38.037711,-165.0,145.0,0.6226415094339622,0.40816326530612246,0.030804774740084806,0.39596563317146055,CHI,-3.0,-105,3.0,-105,47.0,-107,-107
2026-09-10T20:49:34Z,SCHEDULED_FULL,fc362aff0d889ec52d358307a70c32ed,odds_fc362aff0d889ec52d358307a70c32ed,,,2026-09-13T17:00:00Z,4090.4327048166665,CHI,CAR,betus,BetUS,2026-09-10T20:48:57Z,37.037711,-170.0,146.0,0.6296296296296297,0.4065040650406504,0.03613369467027994,0.3923278116826504,CHI,-3.0,-115,3.0,-105,47.0,-110,-110
2026-09-10T20:49:34Z,SCHEDULED_FULL,fc362aff0d889ec52d358307a70c32ed,odds_fc362aff0d889ec52d358307a70c32ed,,,2026-09-13T17:00:00Z,4090.4327048166665,CHI,CAR,betonlineag,BetOnline.ag,2026-09-10T20:48:32Z,62.037711,-165.0,145.0,0.6226415094339622,0.40816326530612246,0.030804774740084806,0.39596563317146055,CHI,-3.0,-110,3.0,-110,47.0,-110,-110
2026-09-10T20:49:34Z,SCHEDULED_FULL,fc362aff0d889ec52d358307a70c32ed,odds_fc362aff0d889ec52d358307a70c32ed,,,2026-09-13T17:00:00Z,4090.4327048166665,CHI,CAR,betrivers,BetRivers,2026-09-10T20:49:22Z,12.037711,-175.0,140.0,0.6363636363636364,0.4166666666666667,0.05303030303030298,0.3956834532374101,CHI,-3.0,-114,3.0,-107,47.0,-110,-110
2026-09-10T20:49:34Z,SCHEDULED_FULL,fc362aff0d889ec52d358307a70c32ed,odds_fc362aff0d889ec52d358307a70c32ed,,,2026-09-13T17:00:00Z,4090.4327048166665,CHI,CAR,betmgm,BetMGM,2026-09-10T20:48:57Z,37.037711,-165.0,140.0,0.6226415094339622,0.4166666666666667,0.03930817610062887,0.40090771558245086,CHI,-3.0,-115,3.0,-102,47.0,-108,-110
2026-09-10T20:49:34Z,SCHEDULED_FULL,fc362aff0d889ec52d358307a70c32ed,odds_fc362aff0d889ec52d358307a70c32ed,,,2026-09-13T17:00:00Z,4090.4327048166665,CHI,CAR,bovada,Bovada,2026-09-10T20:47:22Z,132.037711,-170.0,145.0,0.6296296296296297,0.40816326530612246,0.03779289493575222,0.39329934450109244,CHI,-3.0,-110,3.0,-110,47.0,-110,-110
2026-09-10T20:49:34Z,SCHEDULED_FULL,fc362aff0d889ec52d358307a70c32ed,odds_fc362aff0d889ec52d358307a70c32ed,,,2026-09-13T17:00:00Z,4090.4327048166665,CHI,CAR,pinnacle,Pinnacle,2026-09-10T20:49:20Z,14.037711,-166.0,146.0,0.6240601503759399,0.4065040650406504,0.03056421541659038,0.39444806928050297,CHI,-3.0,-106,3.0,-106,47.5,100,-117
2026-09-10T20:49:34Z,SCHEDULED_FULL,fc362aff0d889ec52d358307a70c32ed,odds_fc362aff0d889ec52d358307a70c32ed,,,2026-09-13T17:00:00Z,4090.4327048166665,CHI,CAR,mybookieag,MyBookie.ag,2026-09-10T20:48:55Z,39.037711,-170.0,138.0,0.6296296296296297,0.42016806722689076,0.04979769685652036,0.40023717758671806,CHI,-3.0,-110,3.0,-110,47.0,-110,-110
2026-09-10T20:49:34Z,SCHEDULED_FULL,ed6d24ff979f9c71979fead577b0b3f7,odds_ed6d24ff979f9c71979fead577b0b3f7,,,2026-09-13T17:00:00Z,4090.4327048166665,TB,CIN,draftkings,DraftKings,2026-09-10T20:49:25Z,9.037711,164.0,-198.0,0.3787878787878788,0.6644295302013423,0.043217408989220996,0.6369041816941223,CIN,3.5,-108,-3.5,-112,50.5,-108,-112
