snapshot_utc,snapshot_role,api_event_id,game_id,season,week,kickoff_utc,lead_minutes,away_team,home_team,bookmaker_key,bookmaker_title,bookmaker_last_update,book_age_seconds,h2h_away_price,h2h_home_price,h2h_away_raw_prob,h2h_home_raw_prob,h2h_hold,h2h_home_no_vig_prob,book_market_pick,spread_away_point,spread_away_price,spread_home_point,spread_home_price,total_point,total_over_price,total_under_price
2026-09-09T20:54:05Z,SCHEDULED_FULL,8c94552d022acec4a0458d70c19d3da9,2026_01_NE_SEA,2026.0,1.0,2026-09-10T00:20:00Z,205.91181411666668,NE,SEA,draftkings,DraftKings,2026-09-09T20:53:43Z,22.291153,140.0,-166.0,0.4166666666666667,0.6240601503759399,0.0407268170426065,0.5996387718242023,SEA,3.0,-102.0,-3.0,-118.0,44.5,-105,-115
2026-09-09T20:54:05Z,SCHEDULED_FULL,8c94552d022acec4a0458d70c19d3da9,2026_01_NE_SEA,2026.0,1.0,2026-09-10T00:20:00Z,205.91181411666668,NE,SEA,betus,BetUS,2026-09-09T20:53:51Z,14.291153,150.0,-175.0,0.4,0.6363636363636364,0.036363636363636376,0.6140350877192983,SEA,3.0,-105.0,-3.0,-115.0,44.0,-110,-110
2026-09-09T20:54:05Z,SCHEDULED_FULL,8c94552d022acec4a0458d70c19d3da9,2026_01_NE_SEA,2026.0,1.0,2026-09-10T00:20:00Z,205.91181411666668,NE,SEA,fanduel,FanDuel,2026-09-09T20:53:39Z,26.291153,148.0,-176.0,0.4032258064516129,0.6376811594202898,0.04090696587190257,0.6126207051426006,SEA,3.5,-120.0,-3.5,-102.0,44.5,-108,-112
2026-09-09T20:54:05Z,SCHEDULED_FULL,8c94552d022acec4a0458d70c19d3da9,2026_01_NE_SEA,2026.0,1.0,2026-09-10T00:20:00Z,205.91181411666668,NE,SEA,lowvig,LowVig.ag,2026-09-09T20:53:42Z,23.291153,153.0,-175.0,0.3952569169960474,0.6363636363636364,0.031620553359683834,0.6168582375478927,SEA,3.0,100.0,-3.0,-110.0,44.5,-102,-113
2026-09-09T20:54:05Z,SCHEDULED_FULL,8c94552d022acec4a0458d70c19d3da9,2026_01_NE_SEA,2026.0,1.0,2026-09-10T00:20:00Z,205.91181411666668,NE,SEA,betonlineag,BetOnline.ag,2026-09-09T20:53:40Z,25.291153,153.0,-175.0,0.3952569169960474,0.6363636363636364,0.031620553359683834,0.6168582375478927,SEA,3.0,-105.0,-3.0,-115.0,44.5,-105,-115
2026-09-09T20:54:05Z,SCHEDULED_FULL,8c94552d022acec4a0458d70c19d3da9,2026_01_NE_SEA,2026.0,1.0,2026-09-10T00:20:00Z,205.91181411666668,NE,SEA,betrivers,BetRivers,2026-09-09T20:53:41Z,24.291153,150.0,-182.0,0.4,0.6453900709219859,0.04539007092198588,0.6173677069199457,SEA,3.0,-105.0,-3.0,-117.0,44.5,-108,-113
2026-09-09T20:54:05Z,SCHEDULED_FULL,8c94552d022acec4a0458d70c19d3da9,2026_01_NE_SEA,2026.0,1.0,2026-09-10T00:20:00Z,205.91181411666668,NE,SEA,betmgm,BetMGM,2026-09-09T20:53:41Z,24.291153,145.0,-175.0,0.40816326530612246,0.6363636363636364,0.0445269016697587,0.6092362344582594,SEA,3.0,105.0,-3.0,-112.0,44.5,-105,-112
2026-09-09T20:54:05Z,SCHEDULED_FULL,8c94552d022acec4a0458d70c19d3da9,2026_01_NE_SEA,2026.0,1.0,2026-09-10T00:20:00Z,205.91181411666668,NE,SEA,bovada,Bovada,2026-09-09T20:52:59Z,66.291153,150.0,-175.0,0.4,0.6363636363636364,0.036363636363636376,0.6140350877192983,SEA,3.0,100.0,-3.0,-120.0,44.0,-110,-110
2026-09-09T20:54:05Z,SCHEDULED_FULL,8c94552d022acec4a0458d70c19d3da9,2026_01_NE_SEA,2026.0,1.0,2026-09-10T00:20:00Z,205.91181411666668,NE,SEA,pinnacle,Pinnacle,2026-09-09T20:54:03Z,2.291153,151.0,-169.0,0.398406374501992,0.6282527881040892,0.026659162606081255,0.6119390066215612,SEA,3.0,102.0,-3.0,-113.0,44.0,-104,-108
2026-09-09T20:54:05Z,SCHEDULED_FULL,8c94552d022acec4a0458d70c19d3da9,2026_01_NE_SEA,2026.0,1.0,2026-09-10T00:20:00Z,205.91181411666668,NE,SEA,mybookieag,MyBookie.ag,2026-09-09T20:52:32Z,93.291153,145.0,-179.0,0.40816326530612246,0.6415770609318996,0.04974032623802205,0.6111769214688871,SEA,3.5,-130.0,-3.5,108.0,44.5,-110,-110
2026-09-09T20:54:05Z,SCHEDULED_FULL,acc580d74344ea3b31bbcdd057fe6a9c,2026_01_SF_LA,2026.0,1.0,2026-09-11T00:35:00Z,1660.9118141166666,SF,LA,draftkings,DraftKings,2026-09-09T20:53:43Z,22.291153,164.0,-198.0,0.3787878787878788,0.6644295302013423,0.043217408989220996,0.6369041816941223,LA,3.5,-102.0,-3.5,-118.0,48.5,-108,-112
2026-09-09T20:54:05Z,SCHEDULED_FULL,acc580d74344ea3b31bbcdd057fe6a9c,2026_01_SF_LA,2026.0,1.0,2026-09-11T00:35:00Z,1660.9118141166666,SF,LA,betmgm,BetMGM,2026-09-09T20:53:41Z,24.291153,170.0,-210.0,0.37037037037037035,0.6774193548387096,0.04778972520907998,0.6465222348916762,LA,3.5,-108.0,-3.5,-110.0,48.5,-108,-110
