snapshot_utc,snapshot_role,api_event_id,game_id,season,week,kickoff_utc,lead_minutes,away_team,home_team,bookmaker_key,bookmaker_title,bookmaker_last_update,book_age_seconds,h2h_away_price,h2h_home_price,h2h_away_raw_prob,h2h_home_raw_prob,h2h_hold,h2h_home_no_vig_prob,book_market_pick,spread_away_point,spread_away_price,spread_home_point,spread_home_price,total_point,total_over_price,total_under_price
2026-09-24T07:34:15Z,SCHEDULED_FULL,e5fbd3b3953b896b1bf897ddadb3cc4b,2026_03_ATL_GB,2026.0,3.0,2026-09-25T00:15:00Z,1000.7460983666666,ATL,GB,draftkings,DraftKings,2026-09-24T07:33:55Z,20.234098,200.0,-245.0,0.3333333333333333,0.7101449275362319,0.04347826086956519,0.6805555555555556,GB,4.5,-105,-4.5,-115,42.5,-118,-102
2026-09-24T07:34:15Z,SCHEDULED_FULL,e5fbd3b3953b896b1bf897ddadb3cc4b,2026_03_ATL_GB,2026.0,3.0,2026-09-25T00:15:00Z,1000.7460983666666,ATL,GB,betus,BetUS,2026-09-24T07:33:23Z,52.234098,209.0,-249.0,0.32362459546925565,0.7134670487106017,0.03709164417985744,0.6879498573868259,GB,4.5,-110,-4.5,-110,43.0,-110,-110
2026-09-24T07:34:15Z,SCHEDULED_FULL,e5fbd3b3953b896b1bf897ddadb3cc4b,2026_03_ATL_GB,2026.0,3.0,2026-09-25T00:15:00Z,1000.7460983666666,ATL,GB,fanduel,FanDuel,2026-09-24T07:33:54Z,21.234098,198.0,-240.0,0.33557046979865773,0.7058823529411765,0.041452822739834305,0.6777862016679302,GB,5.5,-118,-5.5,-104,43.5,-104,-118
2026-09-24T07:34:15Z,SCHEDULED_FULL,e5fbd3b3953b896b1bf897ddadb3cc4b,2026_03_ATL_GB,2026.0,3.0,2026-09-25T00:15:00Z,1000.7460983666666,ATL,GB,betrivers,BetRivers,2026-09-24T07:33:37Z,38.234098,210.0,-265.0,0.3225806451612903,0.726027397260274,0.048608042421564246,0.6923725242309313,GB,5.0,-109,-5.0,-112,43.0,-114,-107
2026-09-24T07:34:15Z,SCHEDULED_FULL,e5fbd3b3953b896b1bf897ddadb3cc4b,2026_03_ATL_GB,2026.0,3.0,2026-09-25T00:15:00Z,1000.7460983666666,ATL,GB,betonlineag,BetOnline.ag,2026-09-24T07:33:21Z,54.234098,222.0,-270.0,0.3105590062111801,0.7297297297297297,0.04028873594090987,0.701468452477005,GB,4.5,-113,-4.5,-107,43.0,-110,-110
2026-09-24T07:34:15Z,SCHEDULED_FULL,e5fbd3b3953b896b1bf897ddadb3cc4b,2026_03_ATL_GB,2026.0,3.0,2026-09-25T00:15:00Z,1000.7460983666666,ATL,GB,lowvig,LowVig.ag,2026-09-24T07:34:12Z,3.234098,211.0,-255.0,0.3215434083601286,0.7183098591549296,0.039853267515058244,0.6907800182918863,GB,4.5,-108,-4.5,-102,43.0,-107,-107
2026-09-24T07:34:15Z,SCHEDULED_FULL,e5fbd3b3953b896b1bf897ddadb3cc4b,2026_03_ATL_GB,2026.0,3.0,2026-09-25T00:15:00Z,1000.7460983666666,ATL,GB,mybookieag,MyBookie.ag,2026-09-24T07:33:21Z,54.234098,216.0,-275.0,0.31645569620253167,0.7333333333333333,0.04978902953586495,0.6985530546623794,GB,5.0,-110,-5.0,-110,43.0,-110,-110
2026-09-24T07:34:15Z,SCHEDULED_FULL,e5fbd3b3953b896b1bf897ddadb3cc4b,2026_03_ATL_GB,2026.0,3.0,2026-09-25T00:15:00Z,1000.7460983666666,ATL,GB,betmgm,BetMGM,2026-09-24T07:34:12Z,3.234098,210.0,-250.0,0.3225806451612903,0.7142857142857143,0.03686635944700467,0.6888888888888889,GB,4.5,-108,-4.5,-110,43.0,-110,-108
2026-09-24T07:34:15Z,SCHEDULED_FULL,e5fbd3b3953b896b1bf897ddadb3cc4b,2026_03_ATL_GB,2026.0,3.0,2026-09-25T00:15:00Z,1000.7460983666666,ATL,GB,bovada,Bovada,2026-09-24T07:33:25Z,50.234098,210.0,-250.0,0.3225806451612903,0.7142857142857143,0.03686635944700467,0.6888888888888889,GB,5.5,-115,-5.5,-105,43.0,-110,-110
2026-09-24T07:34:15Z,SCHEDULED_FULL,e5fbd3b3953b896b1bf897ddadb3cc4b,2026_03_ATL_GB,2026.0,3.0,2026-09-25T00:15:00Z,1000.7460983666666,ATL,GB,pinnacle,Pinnacle,2026-09-24T07:33:56Z,19.234098,212.0,-249.0,0.32051282051282054,0.7134670487106017,0.03397986922342233,0.6900202508260205,GB,4.5,-102,-4.5,-110,43.0,-105,-109
2026-09-24T07:34:15Z,SCHEDULED_FULL,b225458a282e140c44c45651255f2f6c,2026_03_LAC_BUF,2026.0,3.0,2026-09-27T17:00:00Z,4885.746098366667,LAC,BUF,draftkings,DraftKings,2026-09-24T07:33:55Z,20.234098,275.0,-345.0,0.26666666666666666,0.7752808988764045,0.04194756554307122,0.7440690150970525,BUF,7.0,-105,-7.0,-115,50.5,-105,-115
